Date,Price,Price After Diff,MA30 Before Diff,MA90 Before Diff
2016-08-10,77.463,3.468999999999994,55.63036666666666,57.63434444444445
2016-08-11,78.619,1.156000000000006,56.45896666666667,57.801344444444446
2016-08-12,72.838,-5.781000000000006,57.114133333333335,57.90411111111112
2016-08-15,75.15,2.312000000000012,57.807833333333335,58.04542222222222
2016-08-16,76.306,1.1559999999999917,58.482233333333326,58.199577777777776
2016-08-17,73.994,-2.3119999999999976,59.11813333333334,58.32804444444445
2016-08-18,73.994,0.0,59.792566666666666,58.45651111111111
2016-08-19,72.838,-1.156000000000006,60.467,58.584977777777766
2016-08-22,73.994,1.156000000000006,61.14143333333334,58.71344444444445
2016-08-23,77.463,3.468999999999994,61.97003333333334,58.84191111111111
2016-08-24,82.087,4.624000000000009,62.9335,59.04744444444445
2016-08-25,84.399,2.3119999999999976,63.97403333333333,59.278666666666666
2016-08-26,97.117,12.718000000000004,65.4385,59.66405555555556
2016-08-29,121.396,24.278999999999996,67.73153333333333,60.24213333333333
2016-08-30,101.742,-19.653999999999996,69.5043,60.653211111111105
2016-08-31,95.961,-5.781000000000006,71.0073,61.025755555555556
2016-09-01,100.586,4.625,72.66446666666666,61.43683333333334
2016-09-02,108.679,8.093000000000004,74.55286666666666,61.93783333333333
2016-09-06,114.46,5.780999999999992,76.6725,62.52876666666667
2016-09-07,121.396,6.936000000000007,79.06186666666667,63.196766666666676
2016-09-08,124.865,3.468999999999994,81.52833333333334,63.89046666666666
2016-09-09,121.396,-3.468999999999994,84.01406666666666,64.54562222222222
2016-09-12,124.865,3.468999999999994,86.51906666666667,65.25216666666667
2016-09-13,121.396,-3.468999999999994,88.85063333333333,65.92016666666667
2016-09-14,123.709,2.3130000000000024,91.24003333333333,66.61386666666667
2016-09-15,132.958,9.248999999999995,93.84140000000001,67.46813333333333
